,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,yearbuilt,fips,regionidzip,tax_value_2016,tax_amount_2016,tax_value,tax_amount
2854,2.0,1.0,755.0,1949.0,6037.0,96193.0,336500.0,4316.42,336500.0,4316.42
2855,4.0,3.0,2704.0,1976.0,6037.0,96116.0,1900000.0,22147.61,1900000.0,22147.61
2856,3.0,2.0,1392.0,1966.0,6037.0,96352.0,361516.0,4897.46,367028.0,4897.46
2857,3.0,3.0,1235.0,1979.0,6037.0,96244.0,331493.0,4067.79,336547.0,4067.79
2858,3.0,2.0,1410.0,1940.0,6037.0,95999.0,82605.0,4885.86,392583.0,4885.86
2859,4.0,2.0,1876.0,1969.0,6111.0,97101.0,283337.0,3483.68,287656.0,3447.4
2860,3.0,2.5,1994.0,1998.0,6059.0,96993.0,293610.0,4870.76,298087.0,4870.76
2861,4.0,2.5,1830.0,2000.0,6059.0,96974.0,717000.0,7288.64,732321.0,7288.64
2862,4.0,3.0,2613.0,2013.0,6059.0,96954.0,994986.0,14199.56,1010159.0,14199.56
2863,4.0,4.0,2507.0,2000.0,6111.0,97097.0,601796.0,7087.22,610971.0,7180.06
2864,3.0,2.0,2100.0,1990.0,6037.0,96403.0,378554.0,4295.76,384326.0,4295.76
2865,3.0,2.0,2619.0,1942.0,6037.0,96415.0,158257.0,2103.67,160670.0,2103.67
2866,4.0,4.0,3416.0,1920.0,6037.0,96241.0,1285000.0,15383.84,1304595.0,15383.84
2867,4.0,2.0,1300.0,1959.0,6037.0,96342.0,178900.0,2293.42,181627.0,2293.42
2868,5.0,3.0,2770.0,1955.0,6037.0,96387.0,125414.0,1742.47,127326.0,1742.47
2869,2.0,1.0,1251.0,1952.0,6037.0,96212.0,358942.0,4545.43,364415.0,4545.43
2870,4.0,4.0,2984.0,1979.0,6037.0,96339.0,578903.0,7352.33,587730.0,7352.33
2871,4.0,2.0,1574.0,1978.0,6111.0,97091.0,549000.0,5872.34,548000.0,5836.02
2872,2.0,1.0,741.0,1952.0,6037.0,96092.0,244794.0,4353.38,248526.0,4353.38
2873,5.0,3.0,4072.0,1969.0,6059.0,96957.0,933030.0,10289.28,947258.0,10289.28
2874,3.0,2.0,1532.0,1973.0,6059.0,96947.0,381047.0,3913.66,386857.0,3913.66
2875,5.0,2.5,3002.0,1969.0,6059.0,96962.0,328289.0,3423.08,333295.0,3423.08
2876,2.0,1.0,832.0,1949.0,6037.0,96506.0,254994.0,3227.61,258881.0,3227.61
2877,4.0,2.0,1384.0,1979.0,6037.0,97318.0,142000.0,1671.55,127400.0,1671.55
2878,2.0,1.0,774.0,1948.0,6037.0,96506.0,146678.0,1939.39,148914.0,1939.39
2879,6.0,3.0,2909.0,1950.0,6037.0,95982.0,306095.0,4257.66,310762.0,4257.66
2880,4.0,3.0,2168.0,1987.0,6059.0,96948.0,365658.0,4641.06,371234.0,4641.06
2881,2.0,1.0,768.0,1952.0,6037.0,97317.0,105057.0,2026.02,106658.0,2026.02
2882,4.0,2.0,1404.0,1956.0,6037.0,96370.0,353584.0,4489.71,358975.0,4489.71
2883,3.0,1.0,1316.0,1938.0,6037.0,96515.0,555000.0,7449.11,555000.0,7449.11
2884,3.0,2.5,1728.0,1974.0,6059.0,96990.0,197656.0,2523.44,200670.0,2523.44
2885,4.0,3.0,2220.0,1967.0,6037.0,97317.0,158270.0,2631.78,160682.0,2631.78
2886,3.0,3.0,2345.0,1974.0,6037.0,96327.0,414226.0,4665.62,420542.0,4665.62
2887,4.0,2.5,2540.0,1970.0,6059.0,96978.0,845269.0,9643.8,892759.0,9643.8
2888,3.0,1.0,1366.0,1952.0,6037.0,96197.0,53596.0,1165.46,54412.0,1165.46
2889,4.0,3.0,2435.0,2006.0,6037.0,97330.0,230515.0,4835.32,234030.0,4835.32
2890,3.0,2.0,2034.0,1937.0,6037.0,96268.0,105290.0,1452.64,106895.0,1452.64
2891,4.0,2.5,2800.0,1967.0,6059.0,96964.0,127755.0,1680.92,129703.0,1680.92
2892,3.0,3.0,2835.0,1988.0,6037.0,96522.0,531933.0,6707.76,540044.0,6707.76
2893,2.0,2.0,1437.0,1951.0,6037.0,96451.0,349902.0,4367.87,355237.0,4367.87
2894,4.0,2.0,2232.0,1976.0,6037.0,96369.0,131327.0,1851.48,133329.0,1851.48
2895,3.0,2.0,1245.0,1973.0,6037.0,96377.0,245207.0,3670.93,248946.0,3670.93
2896,3.0,2.0,1442.0,1973.0,6059.0,96940.0,317102.0,3287.12,321937.0,3287.12
2897,3.0,2.0,1600.0,1977.0,6059.0,96962.0,296504.0,3093.8,301025.0,3093.8
2898,5.0,3.0,2806.0,2005.0,6111.0,97091.0,689000.0,7438.1,694000.0,7458.32
2899,0.0,0.0,280.0,1953.0,6037.0,96267.0,47684.0,11016.31,963472.0,11016.31
2900,4.0,2.0,2667.0,2009.0,6037.0,97330.0,238967.0,5075.66,242610.0,5075.66
2901,2.0,1.0,649.0,1948.0,6037.0,96046.0,41533.0,622.82,42166.0,622.82
2902,5.0,3.0,3028.0,1988.0,6037.0,96522.0,659815.0,8605.25,669876.0,8605.25
2903,3.0,3.0,2261.0,1991.0,6059.0,96993.0,178469.0,2483.88,181190.0,2483.88
2904,3.0,2.0,1605.0,1955.0,6037.0,97317.0,209095.0,3304.14,212282.0,3304.14
2905,3.0,3.0,2056.0,1957.0,6037.0,96387.0,144792.0,1974.39,146999.0,1974.39
2906,3.0,2.0,1185.0,1956.0,6037.0,96162.0,132594.0,1692.66,134615.0,1692.66
2907,3.0,3.5,2268.0,1955.0,6111.0,97081.0,1117000.0,11799.26,1210000.0,12719.0
2908,4.0,2.0,2032.0,1968.0,6037.0,97344.0,194400.0,1945.54,153900.0,1945.54
2909,2.0,3.0,1952.0,1950.0,6037.0,96047.0,658405.0,8128.66,668445.0,8128.66
2910,3.0,2.5,1677.0,1989.0,6059.0,97018.0,581388.0,6842.6,590254.0,6842.6
2911,2.0,1.0,835.0,1951.0,6037.0,96228.0,235557.0,2992.05,239149.0,2992.05
2912,4.0,3.0,2699.0,1995.0,6111.0,97107.0,626000.0,7550.1,665000.0,7829.12
2913,4.0,2.0,1344.0,1977.0,6037.0,96465.0,368000.0,5251.43,421200.0,5251.43
2914,4.0,3.0,1954.0,1963.0,6059.0,96981.0,127145.0,1719.14,129083.0,1719.14
2915,3.0,2.0,1178.0,1974.0,6059.0,96995.0,65736.0,694.06,66738.0,694.06
2916,3.0,3.0,2552.0,1967.0,6037.0,96271.0,1279203.0,14904.62,1298710.0,14904.62
2917,2.0,1.0,840.0,1951.0,6037.0,96046.0,35450.0,460.15,35990.0,460.15
2918,4.0,2.0,1310.0,1956.0,6059.0,97003.0,220990.0,2806.58,224360.0,2806.58
2919,4.0,2.0,1412.0,1945.0,6037.0,96424.0,464624.0,5685.53,471709.0,5685.53
2920,3.0,2.0,1524.0,1993.0,6037.0,97330.0,197000.0,3878.55,197000.0,3878.55
2921,3.0,1.0,896.0,1923.0,6037.0,96240.0,146789.0,1888.06,149026.0,1888.06
2922,5.0,7.0,8023.0,2006.0,6037.0,96008.0,2002423.0,24944.05,2032959.0,24944.05
2923,4.0,4.0,3120.0,1995.0,6037.0,96524.0,649469.0,8093.94,659372.0,8093.94
2924,3.0,2.0,1410.0,1989.0,6037.0,97328.0,110428.0,2401.47,112111.0,2401.47
2925,4.0,3.0,1851.0,1954.0,6037.0,96213.0,545688.0,6475.78,554009.0,6475.78
2926,4.0,3.0,3095.0,1981.0,6037.0,96506.0,382513.0,5155.76,388346.0,5155.76
2927,6.0,5.0,3900.0,1924.0,6037.0,96008.0,2595848.0,32363.13,2635434.0,32363.13
2928,3.0,2.0,1318.0,1952.0,6037.0,96523.0,431000.0,5658.06,490000.0,5658.06
2929,5.0,3.0,1613.0,1955.0,6037.0,96361.0,380000.0,4812.95,385794.0,4812.95
2930,4.0,2.0,1836.0,1948.0,6037.0,96090.0,46056.0,1482.98,46757.0,1482.98
2931,4.0,2.0,1547.0,1956.0,6037.0,96510.0,75702.0,1270.53,76855.0,1270.53
2932,3.0,1.0,1208.0,1947.0,6037.0,96042.0,215329.0,3145.88,218612.0,3145.88
2933,4.0,2.0,1984.0,1919.0,6037.0,96010.0,82165.0,1140.6,83417.0,1140.6
2934,3.0,2.0,1780.0,1978.0,6111.0,97091.0,560000.0,5997.14,579000.0,6172.82
2935,3.0,2.0,1258.0,1964.0,6037.0,96525.0,228173.0,6058.33,231651.0,6058.33
2936,3.0,2.0,1353.0,1955.0,6037.0,96163.0,90223.0,1239.04,91598.0,1239.04
2937,4.0,2.0,2111.0,1967.0,6037.0,96490.0,85841.0,1376.5,87149.0,1376.5
2938,3.0,2.0,1200.0,1953.0,6111.0,97097.0,287400.0,3252.58,291782.0,3297.52
2939,5.0,6.0,4258.0,1971.0,6037.0,96121.0,2804945.0,31223.52,2847719.0,31223.52
2940,5.0,3.0,3326.0,2001.0,6037.0,96284.0,548933.0,6869.56,557303.0,6869.56
2941,4.0,2.0,1993.0,1968.0,6037.0,96192.0,469190.0,7092.36,476345.0,7092.36
2942,3.0,2.0,1300.0,1925.0,6037.0,96120.0,119990.0,1633.45,121819.0,1633.45
2943,2.0,1.0,1070.0,1941.0,6037.0,96451.0,140640.0,1825.98,142783.0,1825.98
2944,2.0,1.0,966.0,1952.0,6037.0,96212.0,277160.0,3582.61,281386.0,3582.61
2945,4.0,2.0,1670.0,1964.0,6037.0,96042.0,203016.0,3057.34,206111.0,3057.34
2946,4.0,2.0,1903.0,1967.0,6059.0,96990.0,310862.0,3966.62,315602.0,3966.62
2947,2.0,1.0,805.0,1950.0,6037.0,96415.0,245206.0,2998.19,248945.0,2998.19
2948,5.0,3.0,1802.0,1969.0,6059.0,97026.0,384160.0,4507.96,390018.0,4507.96
2949,3.0,3.0,2292.0,1973.0,6059.0,97078.0,434100.0,5215.76,440720.0,5215.76
2950,3.0,2.0,1301.0,1976.0,6037.0,96368.0,336070.0,4357.32,341194.0,4357.32
2951,4.0,2.0,1733.0,1953.0,6037.0,96208.0,484000.0,5828.53,484300.0,5828.53
2952,3.0,3.0,1562.0,1988.0,6037.0,96398.0,261514.0,4003.52,265501.0,4003.52
2953,4.0,3.0,2375.0,1964.0,6037.0,96215.0,293092.0,3609.62,297561.0,3609.62
2954,4.0,2.0,1494.0,1989.0,6037.0,97318.0,112502.0,2249.4,114217.0,2249.4
2955,3.0,3.0,2577.0,1991.0,6059.0,96987.0,781756.0,8050.16,793677.0,8050.16
2956,2.0,1.0,922.0,1948.0,6037.0,96464.0,334552.0,4224.44,339653.0,4224.44
2957,2.0,2.5,1446.0,1967.0,6111.0,97106.0,1250000.0,13936.48,1269062.0,14289.96
2958,3.0,1.0,1038.0,1941.0,6037.0,95983.0,27691.0,3908.83,300000.0,3908.83
2959,2.0,2.5,1300.0,1986.0,6059.0,97068.0,190944.0,2480.48,193855.0,2480.48
2960,2.0,1.0,1051.0,1948.0,6037.0,96437.0,460733.0,2526.27,222472.0,2526.27
2961,3.0,2.0,1666.0,1954.0,6059.0,97023.0,337045.0,4175.1,342184.0,4175.1
2962,4.0,2.0,2054.0,1960.0,6111.0,97083.0,701000.0,7319.78,714000.0,7465.0
2963,3.0,2.0,1425.0,1954.0,6037.0,96117.0,998994.0,11305.82,1014228.0,11305.82
2964,3.0,2.0,1425.0,1954.0,6037.0,96117.0,998994.0,11305.82,1014228.0,11305.82
2965,3.0,2.0,1331.0,1951.0,6037.0,96295.0,75631.0,1110.06,76783.0,1110.06
2966,3.0,2.0,1080.0,1961.0,6111.0,97104.0,233373.0,2804.66,236929.0,2762.32
2967,4.0,2.0,1478.0,1969.0,6037.0,97318.0,157000.0,2754.4,166000.0,2754.4
2968,3.0,3.0,1720.0,1955.0,6037.0,96473.0,363694.0,4693.52,369239.0,4693.52
2969,4.0,3.0,2538.0,1970.0,6037.0,96379.0,871258.0,10948.47,884543.0,10948.47
2970,2.0,1.0,1366.0,1923.0,6037.0,96221.0,265596.0,3428.21,269645.0,3428.21
2971,4.0,3.0,2437.0,1962.0,6037.0,96220.0,338019.0,4356.46,343173.0,4356.46
2972,3.0,2.0,1277.0,1950.0,6037.0,96242.0,529022.0,6480.62,537088.0,6480.62
2973,5.0,3.0,2577.0,1967.0,6037.0,96325.0,143162.0,1677.65,145344.0,1677.65
2974,4.0,3.0,2100.0,2004.0,6037.0,97318.0,183900.0,3456.93,211400.0,3456.93
2975,4.0,2.5,2290.0,1966.0,6059.0,96183.0,107390.0,1466.52,109027.0,1466.52
2976,3.0,2.0,1320.0,1957.0,6059.0,97024.0,394944.0,5214.22,435000.0,5214.22
2977,4.0,3.0,1922.0,2002.0,6059.0,96951.0,318018.0,3291.24,322867.0,3291.24
2978,2.0,1.0,1011.0,1926.0,6037.0,95984.0,167707.0,2278.35,170264.0,2278.35
2979,3.0,2.0,1747.0,1956.0,6059.0,97035.0,529879.0,6582.24,566788.0,6582.24
2980,3.0,1.0,1011.0,1954.0,6037.0,96113.0,33973.0,877.44,34490.0,877.44
2981,6.0,4.0,5605.0,1991.0,6037.0,96295.0,1809786.0,21284.05,1837385.0,21284.05
2982,3.0,2.0,1455.0,1969.0,6059.0,96183.0,71290.0,1143.0,72377.0,1143.0
2983,4.0,2.0,1651.0,1952.0,6037.0,96364.0,85353.0,1112.54,86653.0,1112.54
2984,3.0,1.0,1652.0,1911.0,6037.0,96488.0,237994.0,3058.44,241623.0,3058.44
2985,5.0,1.0,2128.0,1906.0,6037.0,96014.0,288004.0,3736.35,292395.0,3736.35
2986,3.0,1.0,1496.0,1946.0,6037.0,96107.0,476000.0,6884.41,524000.0,6884.41
2987,3.0,2.5,1462.0,1977.0,6059.0,97035.0,354427.0,4305.04,359832.0,4305.04
2988,3.0,2.0,1716.0,1960.0,6037.0,96412.0,665995.0,8239.31,676151.0,8239.31
2989,3.0,2.0,1540.0,1951.0,6037.0,96095.0,94399.0,1805.32,95838.0,1805.32
2990,3.0,2.0,1440.0,1938.0,6037.0,96024.0,281766.0,6093.88,286062.0,6093.88
2991,3.0,2.0,1440.0,1938.0,6037.0,96024.0,281766.0,6093.88,286062.0,6093.88
2992,4.0,3.0,1650.0,1964.0,6059.0,97043.0,255080.0,3151.64,258969.0,3151.64
2993,5.0,3.0,2627.0,1997.0,6037.0,97329.0,219659.0,3556.88,223007.0,3556.88
2994,4.0,4.5,4052.0,2004.0,6059.0,97078.0,975924.0,11679.74,990806.0,11679.74
2995,2.0,1.0,1210.0,1950.0,6111.0,97099.0,296622.0,3844.68,301143.0,3893.14
2996,4.0,2.0,1843.0,1949.0,6037.0,96420.0,112050.0,1441.5,113758.0,1441.5
2997,3.0,2.0,1188.0,1955.0,6037.0,96213.0,230584.0,3048.27,234099.0,3048.27
2998,3.0,2.0,1578.0,1980.0,6059.0,97035.0,483000.0,5583.28,483000.0,5583.28
2999,3.0,2.0,1434.0,1962.0,6037.0,96122.0,93996.0,1744.66,95428.0,1744.66
3000,6.0,4.0,2569.0,1965.0,6059.0,97039.0,580549.0,6655.26,589402.0,6655.26
3001,4.0,3.0,2281.0,1976.0,6111.0,97089.0,477336.0,5114.54,484614.0,5169.7
3002,2.0,1.0,1480.0,1940.0,6111.0,97113.0,280494.0,3007.44,284768.0,3150.18
3003,4.0,4.0,2521.0,1955.0,6037.0,96101.0,161767.0,7805.4,638000.0,7805.4
3004,2.0,1.0,1080.0,1928.0,6037.0,95984.0,37148.0,635.21,37713.0,635.21
3005,4.0,2.0,2038.0,1999.0,6037.0,97329.0,247283.0,7958.68,251054.0,7958.68
3006,6.0,4.0,2921.0,1950.0,6059.0,96981.0,174138.0,2129.3,176793.0,2129.3
3007,4.0,3.0,2012.0,1980.0,6037.0,96336.0,442267.0,5227.98,449010.0,5227.98
3008,2.0,1.0,1071.0,1921.0,6037.0,96149.0,2243955.0,31027.32,2676204.0,31027.32
3009,6.0,2.0,2207.0,1958.0,6037.0,96368.0,220765.0,2922.48,224130.0,2922.48
3010,4.0,2.0,1681.0,1942.0,6037.0,95989.0,67065.0,1019.18,68087.0,1019.18
3011,4.0,3.0,3185.0,1996.0,6111.0,96351.0,541911.0,5944.42,550173.0,6057.92
3012,4.0,2.0,2018.0,1973.0,6037.0,96206.0,285631.0,3444.82,289986.0,3444.82
3013,3.0,2.0,1255.0,1972.0,6059.0,97050.0,368859.0,4761.46,374484.0,4761.46
3014,3.0,2.0,1255.0,1972.0,6059.0,97050.0,368859.0,4761.46,374484.0,4761.46
3015,4.0,3.0,3358.0,1974.0,6059.0,96181.0,837000.0,10135.14,893000.0,10135.14
3016,3.0,2.0,1260.0,1928.0,6037.0,96437.0,642586.0,7152.1,652384.0,7152.1
3017,4.0,3.0,1685.0,1986.0,6037.0,97329.0,206949.0,3466.07,210104.0,3466.07
3018,3.0,2.0,1660.0,1955.0,6059.0,97066.0,58501.0,887.18,59393.0,887.18
3019,4.0,2.0,1891.0,1973.0,6111.0,97116.0,302607.0,3664.0,307220.0,3747.88
3020,3.0,2.0,1610.0,1942.0,6037.0,96083.0,61351.0,1292.89,62285.0,1292.89
3021,5.0,3.0,2750.0,1967.0,6059.0,96185.0,214368.0,2659.64,217637.0,2659.64
3022,4.0,2.0,1596.0,1944.0,6037.0,96436.0,470771.0,5265.84,477950.0,5265.84
3023,2.0,2.0,1340.0,1959.0,6037.0,96160.0,55838.0,1112.23,56689.0,1112.23
3024,3.0,2.0,1473.0,2001.0,6111.0,97091.0,381460.0,4143.96,387276.0,4187.94
3025,3.0,3.0,2176.0,1978.0,6037.0,97318.0,173000.0,3195.25,201000.0,3195.25
3026,3.0,2.0,1738.0,1953.0,6037.0,96341.0,453000.0,5487.99,453000.0,5487.99
3027,4.0,1.0,2427.0,1912.0,6037.0,96000.0,512154.0,6444.87,519963.0,6444.87
3028,4.0,1.0,2427.0,1912.0,6037.0,96000.0,512154.0,6444.87,519963.0,6444.87
3029,5.0,5.5,5948.0,1995.0,6111.0,96384.0,3117057.0,33202.24,3164590.0,33821.26
3030,3.0,1.0,1225.0,1948.0,6037.0,96268.0,999580.0,11639.99,1014822.0,18412.05
3031,3.0,2.0,1295.0,1952.0,6037.0,96201.0,135885.0,2118.59,137956.0,2118.59
3032,4.0,2.0,2167.0,1966.0,6059.0,97043.0,89749.0,1333.36,91117.0,1333.36
3033,3.0,2.0,1583.0,1982.0,6037.0,96401.0,319798.0,4404.52,324674.0,4404.52
3034,3.0,2.0,1981.0,1979.0,6059.0,97026.0,359118.0,4039.86,364594.0,4039.86
3035,3.0,2.0,2159.0,1950.0,6037.0,96024.0,318638.0,4491.58,323496.0,4491.58
3036,3.0,3.0,2081.0,2001.0,6059.0,96983.0,639176.0,7236.2,648923.0,7236.2
3037,3.0,1.0,1310.0,1945.0,6037.0,96124.0,656763.0,8251.08,666778.0,8251.08
3038,2.0,1.0,1291.0,1926.0,6037.0,96047.0,443425.0,9907.15,822352.0,9907.15
3039,4.0,5.0,3513.0,1963.0,6037.0,96024.0,152129.0,2576.42,154448.0,2576.42
3040,2.0,1.0,1064.0,1914.0,6037.0,96110.0,212083.0,3331.06,215316.0,3331.06
3041,2.0,1.0,1056.0,1927.0,6037.0,96325.0,473000.0,5606.03,510000.0,5151.72
3042,3.0,2.0,1510.0,1952.0,6037.0,96173.0,68296.0,1138.01,69337.0,1138.01
3043,2.0,1.0,1366.0,1950.0,6037.0,96410.0,537918.0,6665.76,546121.0,6665.76
3044,3.0,2.0,1191.0,1943.0,6059.0,97040.0,528000.0,6065.94,528000.0,6065.94
3045,3.0,1.0,844.0,1920.0,6037.0,96000.0,207974.0,3542.26,285000.0,3542.26
3046,4.0,2.0,1995.0,1926.0,6037.0,96027.0,1839372.0,22404.89,1867421.0,22404.89
3047,4.0,4.0,2227.0,1961.0,6111.0,97116.0,529000.0,6019.76,551000.0,6292.62
3048,3.0,1.0,1535.0,1928.0,6037.0,96000.0,1003290.0,12339.2,1018590.0,12339.2
3049,3.0,1.0,1080.0,1926.0,6037.0,96239.0,46261.0,708.87,46965.0,708.87
3050,8.0,3.0,3696.0,1925.0,6037.0,96095.0,518350.0,6551.99,526254.0,6551.99
3051,4.0,2.0,1860.0,2001.0,6037.0,97317.0,218000.0,3745.41,244800.0,3745.41
3052,3.0,2.0,1552.0,1972.0,6059.0,96985.0,323872.0,3463.56,328811.0,3463.56
3053,3.0,2.5,2483.0,1957.0,6059.0,96218.0,164656.0,2365.58,167167.0,2365.58
3054,5.0,3.0,2760.0,1986.0,6111.0,97097.0,716000.0,7949.34,737000.0,8169.02
3055,3.0,2.0,1724.0,1969.0,6111.0,96384.0,708000.0,8106.46,691000.0,7987.04
3056,3.0,1.0,1017.0,1950.0,6037.0,95982.0,230535.0,3348.66,234050.0,3348.66
3057,4.0,3.0,1984.0,1978.0,6037.0,96492.0,152427.0,2179.93,154751.0,2179.93
3058,3.0,2.5,1574.0,1965.0,6059.0,97008.0,436275.0,4966.94,442928.0,4966.94
3059,4.0,2.0,1306.0,1960.0,6111.0,97089.0,433000.0,4630.3,499000.0,5311.68
3060,3.0,3.0,2166.0,1982.0,6037.0,96337.0,1814236.0,20861.66,1841903.0,20861.66
3061,4.0,2.0,1192.0,1962.0,6111.0,97084.0,92211.0,1084.22,93615.0,1100.24
3062,4.0,4.0,4507.0,2006.0,6037.0,97319.0,591600.0,8110.72,591600.0,8110.72
3063,3.0,2.0,1452.0,1977.0,6037.0,96494.0,72057.0,1066.57,73155.0,1066.57
3064,3.0,1.0,1010.0,1953.0,6037.0,97317.0,49400.0,1371.99,50153.0,1371.99
3065,3.0,2.5,1567.0,2001.0,6111.0,97091.0,380414.0,4054.44,386214.0,4098.64
3066,3.0,1.0,1276.0,1950.0,6037.0,96213.0,72978.0,1197.2,74089.0,1197.2
3067,4.0,2.0,1745.0,1966.0,6059.0,96962.0,476006.0,4926.04,483265.0,4926.04
3068,3.0,2.0,1589.0,1993.0,6037.0,96395.0,313304.0,5078.03,318081.0,5078.03
3069,3.0,2.5,1722.0,1994.0,6059.0,97018.0,623602.0,7424.98,633111.0,7424.98
3070,4.0,2.5,2070.0,1968.0,6111.0,97118.0,209203.0,2665.7,212392.0,2733.18
3071,5.0,3.0,3071.0,1969.0,6037.0,96370.0,436968.0,5527.56,443631.0,5527.56
3072,3.0,1.0,804.0,1923.0,6037.0,96170.0,295354.0,3728.86,299857.0,3728.86
3073,4.0,2.0,1774.0,1962.0,6059.0,97063.0,320182.0,3705.22,325064.0,3705.22
3074,4.0,3.0,3089.0,1999.0,6111.0,97118.0,485163.0,5545.18,492560.0,5661.0
3075,5.0,4.5,4062.0,2005.0,6111.0,97107.0,809000.0,10179.82,833000.0,10005.16
3076,2.0,1.0,906.0,1941.0,6037.0,96364.0,181301.0,2378.88,184065.0,2378.88
3077,3.0,3.0,2142.0,1949.0,6037.0,96120.0,3343000.0,41491.73,3475000.0,41491.73
3078,2.0,1.0,1144.0,1926.0,6037.0,96020.0,468772.0,5767.67,475920.0,5767.67
3079,5.0,2.0,2424.0,1965.0,6059.0,96964.0,92538.0,1291.86,93949.0,1291.86
3080,3.0,2.0,1099.0,1958.0,6059.0,97047.0,293769.0,3729.42,298248.0,3729.42
3081,3.0,2.0,1718.0,1985.0,6037.0,96373.0,366977.0,5200.32,372572.0,5200.32
3082,3.0,2.0,1548.0,1956.0,6037.0,96473.0,434000.0,4887.25,387500.0,4887.25
3083,3.0,2.0,1365.0,1987.0,6111.0,97097.0,446000.0,4892.66,482814.0,5287.32
3084,3.0,3.0,2212.0,1960.0,6037.0,96488.0,320200.0,6569.67,527930.0,6569.67
3085,3.0,2.5,3252.0,1987.0,6059.0,96966.0,1327000.0,14709.56,1327000.0,14709.56
3086,4.0,2.0,2655.0,1910.0,6037.0,95985.0,277066.0,3469.21,281290.0,3469.21
3087,3.0,3.0,2456.0,1964.0,6037.0,96485.0,340800.0,4224.25,345997.0,4224.25
3088,3.0,2.0,1269.0,1961.0,6059.0,96958.0,468415.0,5643.54,475558.0,5643.54
3089,4.0,4.0,4015.0,2002.0,6111.0,96351.0,1095032.0,11998.66,1111730.0,12206.8
3090,2.0,1.0,1432.0,1951.0,6037.0,96295.0,517005.0,6209.85,524888.0,6209.85
3091,2.0,1.0,840.0,1950.0,6037.0,96517.0,110570.0,1844.34,112255.0,1844.34
3092,3.0,2.0,1016.0,1922.0,6037.0,96025.0,177070.0,2615.82,179769.0,2615.82
3093,4.0,2.5,2293.0,1966.0,6059.0,96967.0,98056.0,1415.98,99551.0,1415.98
3094,3.0,2.0,1437.0,1973.0,6059.0,97023.0,262511.0,6062.68,266514.0,6062.68
3095,3.0,2.0,1689.0,1976.0,6059.0,96969.0,559207.0,7050.56,567734.0,7050.56
3096,3.0,3.0,1688.0,1920.0,6037.0,96020.0,418492.0,5139.03,424873.0,5139.03
3097,3.0,2.5,1689.0,1997.0,6059.0,96946.0,632000.0,7293.82,632000.0,7293.82
3098,3.0,3.0,2473.0,2008.0,6037.0,96049.0,1723765.0,21102.27,1750052.0,21102.27
3099,2.0,1.0,792.0,1946.0,6037.0,96113.0,166073.0,2458.11,168605.0,2458.11
3100,3.0,2.5,1438.0,1973.0,6059.0,97066.0,261814.0,3092.78,265806.0,3092.78
3101,4.0,3.0,2302.0,1965.0,6059.0,97035.0,683386.0,7902.86,693807.0,7902.86
3102,3.0,2.0,1765.0,1938.0,6037.0,96438.0,666881.0,7436.93,677049.0,7436.93
3103,2.0,2.0,1350.0,1941.0,6037.0,95989.0,58099.0,817.67,58984.0,817.67
3104,3.0,2.0,1409.0,1938.0,6037.0,96025.0,332154.0,4134.06,337218.0,4134.06
3105,2.0,1.0,995.0,1941.0,6037.0,96120.0,595196.0,34606.78,2883731.0,34606.78
3106,3.0,2.0,1924.0,1930.0,6037.0,96237.0,987428.0,11794.5,1002485.0,11794.5
3107,3.0,2.5,1764.0,1995.0,6059.0,96989.0,622829.0,6660.32,632327.0,6660.32
3108,3.0,2.0,1363.0,1969.0,6037.0,96354.0,508680.0,6287.59,516436.0,6287.59
3109,4.0,3.0,2978.0,1997.0,6059.0,96989.0,890000.0,9349.28,890000.0,9349.28
3110,2.0,1.0,1165.0,1950.0,6037.0,96387.0,267537.0,3345.66,271616.0,3345.66
3111,3.0,2.0,1706.0,1968.0,6037.0,96111.0,482237.0,6177.25,489590.0,6177.25
3112,1.0,2.0,1048.0,1923.0,6037.0,96134.0,160136.0,2463.64,162577.0,2463.64
3113,3.0,2.0,1101.0,1956.0,6111.0,97113.0,341000.0,3689.42,333000.0,3714.0
3114,4.0,2.0,1592.0,1972.0,6111.0,97116.0,342182.0,4142.58,347398.0,4233.38
3115,4.0,3.0,1993.0,2012.0,6037.0,96377.0,436483.0,9327.88,443138.0,9327.88
3116,4.0,4.5,3428.0,2014.0,6059.0,96952.0,1452787.0,23449.6,1481325.0,23449.6
3117,4.0,3.0,2129.0,1967.0,6037.0,96354.0,619000.0,7542.97,619000.0,7542.97
3118,3.0,2.0,1215.0,1952.0,6037.0,96201.0,57482.0,1192.36,58357.0,1192.36
3119,3.0,2.5,1969.0,1989.0,6059.0,96961.0,449568.0,5698.6,456423.0,5698.6
3120,2.0,2.0,1448.0,1958.0,6037.0,96173.0,404900.0,5567.46,441000.0,5567.46
3121,4.0,2.0,2156.0,1964.0,6111.0,96385.0,338771.0,3567.7,343936.0,3631.74
3122,4.0,5.0,5095.0,1981.0,6059.0,96985.0,392390.0,4192.34,398373.0,4192.34
3123,4.0,2.0,1430.0,1962.0,6059.0,97052.0,450828.0,5887.08,457703.0,5887.08
3124,2.0,1.0,767.0,1942.0,6037.0,96465.0,88512.0,1379.57,89861.0,1379.57
3125,3.0,3.0,2025.0,1965.0,6037.0,97319.0,165611.0,2143.67,168135.0,2143.67
